Business_id,Login_Date,Sales_Amount,Advanced_Amount,GST_Amount,Payment_mode
THNM11920,11-11-2019,18750,18750,3375,Cash
THNR11920,11-11-2019,18750,18750,3375,Cash
THNR11920,11-11-2019,18750,18750,3375,Cash
THNR11920,01-08-2019,20000,20000,3600,Cash
TLNM11945,04-02-2020,15000,15000,2700,Cash
TLNM11945,04-02-2020,15000,15000,2700,Cash
TMNG11962,25-09-2020,22125,18750,3982.5,Cheque 
TTAN12106,05-02-2020,8260,7000,1486.8,Cheque
TTAP12106,05-02-2020,8260,7000,1486.8,Cheque
UCBM12176,12-11-2019,8000,4000,1440,Cheque 
UCBM12176,12-11-2019,8000,4000,1440,Cheque
UCBM12176,12-11-2019,8000,4000,1440,Cheque
UCBM12176,11-10-2019,8000,4000,1440,Cheque 
UEAP12198,09-03-2023,5000,5000,900,Cash
UPUM12259,06-11-2019,8000,8000,1440,Cheque
UPUM12259,06-11-2019,8000,8000,1440,Cheque
UPUM12259,06-11-2019,8000,8000,1440,Cheque
UMNR12240,20-12-2020,10000,10000,1800,Cheque
UCND12186,15-05-2019,17700,17700,3186,Cheque
URBD12264,19-12-2020,12000,6000,2160,Online
UFYM12207,13-09-2023,6000,6000,1080,Cheque
UCAS12168,09-05-2019,18000,18000,3240,Cheque
UMNM12239,13-06-2020,15000,0,2700,Cash
UMNM12239,25-01-2020,29500,25000,5310,Cheque
UMNM12239,25-01-2020,29500,25000,5310,Cheque
UMNM12239,22-01-2020,7080,7080,1274.4,Cheque
UMNM12239,22-01-2020,7080,7080,1274.4,Cheque
USBD12274,27-06-2022,11000,11000,1980,Online
UHCV12220,24-05-2019,6000,1000,1080,Cash
UANG12148,22-01-2020,17700,17700,3186,Cash
USNB12148,22-01-2020,17700,17700,3186,Cash
ULNP12232,30-11-2019,5900,5900,1062,Cash
ULNP12232,30-11-2019,5900,5900,1062,Cash
ULNP12232,30-11-2019,5900,5900,1062,Cash
ULNP12232,23-10-2019,11800,10000,2124,Online
UCNM12190,18-01-2020,17700,17700,3186,Cheque
UCNM12190,18-01-2020,17700,17700,3186,Cheque
UCAN12162,21-10-2019,9440,9440,1699.2,Online 
UINM12225,29-11-2019,14160,8260,2548.8,Cheque  
UINM12225,18-12-2019,14160,14160,2548.8,Cheque
UINM12225,29-11-2019,14160,14160,2548.8,Cheque
UINM12225,18-12-2019,14160,14160,2548.8,Cheque
UINM12225,29-11-2019,14160,14160,2548.8,Cheque
UINM12225,18-12-2019,14160,5900,2548.8,Cheque
USAJ12268,16-12-2022,10000,10000,1800,cheque
ULNM12231,17-01-2020,21240,18000,3823.2,Cheque
ULNM12231,17-01-2020,21240,18000,3823.2,Cheque
UBCV12152,23-08-2019,12000,10170,2160,Cheque
VTAS12683,19-10-2019,7080,6000,1274.4,Cheque 
VGYA12481,05-11-2019,29500,29500,5310,Cheque 
VGYA12481,05-11-2019,29500,29500,5310,Cheque
VGYA12481,05-11-2019,29500,29500,5310,Cheque
VHBP12505,08-06-2023,14160,12000,2548.8,Cheque
VBBV12340,31-10-2019,15340,13000,2761.2,Cheque  
VHNP12524,27-01-2023,17700,15000,3186,Online
VHNP12524,11-03-2023,17700,15000,3186,Online
VHNP12524,25-04-2023,17700,15000,3186,Online
VMNR12575,24-05-2019,5000,5000,900,Cash
VNGA12587,20-08-2019,7080,6000,1274.4,Cheque
VABD12309,07-08-2019,8000,6770,1440,Cheque
VSBP12664,23-03-2023,11800,10000,2124,Cheque
VENA12441,19-11-2019,8475,10000,1525.5,Cheque 
VENA12441,19-11-2019,8475,10000,1525.5,Cheque
VENA12441,19-11-2019,8475,10000,1525.5,Cheque
VRND12638,22-09-2020,7080,6000,1274.4,No Data
VCNo DV12385,05-08-2023,11800,10000,2124,Cheque
VCBK12374,18-02-2021,14850,14850,2673,Online 
VHNG12522,01-11-2021,17700,10000,3186,Online 
VGBM12474,16-11-2019,0,0,0,No Data
VGBM12474,16-11-2019,0,0,0,No Data
VGBM12474,16-11-2019,0,0,0,No Data
VHNA12517,01-02-2023,15340,13000,2761.2,Cheque
VTBM12690,16-11-2019,25960,22000,4672.8,Cheque
VTBM12690,16-11-2019,25960,22000,4672.8,Cheque
VTBM12690,16-11-2019,25960,22000,4672.8,Cheque
VHAS12359,02-08-2019,10000,10000,1800,Cash
VFnS12466,28-12-2019,27140,23000,4885.2,Cheque
VENA12443,28-12-2019,27140,27140,4885.2,Cheque
VSNA12443,28-12-2019,27140,27140,4885.2,Cheque
VSNA12443,29-12-2019,0,0,0,No Data
VENA12444,29-12-2019,0,0,0,No Data
VGNG12480,28-06-2023,8000,5000,1440,Cash
VCAS12360,11-11-2019,6000,6000,1080,Cash
VCAS12360,11-11-2019,6000,6000,1080,Cash
VCAS12360,11-11-2019,6000,6000,1080,Cash
VHNG12523,28-09-2023,20000,20000,3600,Online
VHNA12518,13-03-2023,35000,22000,6300,Cash
VHNA12518,13-05-2023,16000,16000,2880,Online
VHNA12518,13-05-2023,20000,20000,3600,Online
VHNA12518,01-11-2023,10000,10000,1800,Cheque
VBND12341,02-08-2022,14160,14160,2548.8,Cheque
VPBP12615,11-10-2023,10000,8474,1800,Cheque
VCYV12400,08-07-2023,12036,10200,2166.48,Cash
VBBD12335,04-02-2020,14160,14160,2548.8,Cheque
VBBM12336,04-02-2020,14160,14160,2548.8,Cheque
VFNC12461,22-10-2020,5000,5000,900,Cheque
VSCV12666,02-11-2023,20000,20000,3600,Cheque
VSCV12666,25-01-2023,34160,34160,6148.8,Cheque
VSCV12666,13-05-2023,11800,11800,2124,Cheque
VEAP12426,31-03-2023,15000,7500,2700,No Data
VEAP12426,31-03-2023,7000,7000,1260,Cheque
VSAG12426,31-03-2023,7500,7500,1350,Cheque
VHAA12483,28-11-2019,7000,7000,1260,Cheque 
VHAA12483,28-11-2019,7000,7000,1260,Cheque
VHAA12483,28-11-2019,7000,7000,1260,Cheque
VHAA12483,11-07-2023,10030,10030,1805.4,Cash
VHBP12364,08-04-2023,8260,7000,1486.8,Cheque
VPSD12627,19-12-2022,13000,13000,2340,Online
VLAS12544,31-08-2019,10030,8500,1805.4,Cheque
VMBD12533,28-08-2019,15340,6780,2761.2,Cheque
VMBD12533,20-09-2019,15340,7340,2761.2,Cheque 
VTBM12691,27-02-2020,5000,5000,900,Cheque
VDNS12418,02-01-2020,29500,15000,5310,Cheque
VDNS12418,14-02-2020,29500,15500,5310,Cheque
VDNS12418,02-01-2020,29500,15000,5310,Cheque
VANM12328,21-03-2020,11800,11800,2124,Cheque
VSCV12670,24-05-2019,8850,8850,1593,Cheque
VTAA12677,01-10-2022,14160,12000,2548.8,cheque
VDCR12412,30-12-2022,6000,6000,1080,Online
VSAP12652,22-09-2023,8000,8000,1440,Cheque
VDNV12419,19-03-2020,5000,5000,900,Cheque
VHAP12422,05-04-2023,10000,10000,1800,Cheque
WCNM12728,28-01-2020,17700,15000,3186,Cheque
WCNM12728,28-01-2020,17700,15000,3186,Cheque
WTNR12786,02-08-2019,8000,6780,1440,Cheque
WBBD12710,27-07-2019,10000,8475,1800,Cheque
WWNG12762,19-05-2022,11800,11800,2124,Online
WOCG12770,18-09-2019,17700,17700,3186,Cheque 
WMND12746,29-09-2020,5000,4237,900,Cheque
WTNP12785,14-11-2019,5000,5000,900,Cheque
WTNP12785,14-11-2019,5000,5000,900,Cheque
WTNP12785,14-11-2019,5000,5000,900,Cheque
WWAP12788,15-09-2023,15000,15000,2700,Cash
WTBD12784,15-04-2019,10000,5000,1800,Cheque
WTBD12784,15-05-2019,10000,10000,1800,Cheque
WBNJ12714,05-10-2019,5000,5000,900,Cheque  
XBBD12792,28-08-2019,9000,7627,1620,Cheque
YEBD12835,21-06-2022,22000,22000,3960,Cash
YHBP12843,23-01-2023,10000,10000,1800,Cheque
YNND12857,13-07-2022,5000,5000,900,Online
YDCG12830,20-09-2019,9440,9440,1699.2,Cheque 
YDCG12830,28-08-2019,9440,8000,1699.2,Cheque
YTNR12884,28-06-2019,5500,5500,990,Cash
YCNS12826,15-02-2020,11800,11800,2124,Cheque
YTBD12881,03-09-2022,11000,11000,1980,Online
ZECV12900,15-06-2023,10000,10000,1800,Cheque
ZTNS12932,29-11-2019,25016,25016,4502.88,Cheque 
ZTNS12932,29-11-2019,25016,25016,4502.88,Cheque
ZTNS12932,29-11-2019,25016,25016,4502.88,Cheque
ZCCR12896,15-12-2022,17700,15000,3186,cheque
ZSBP12927,30-01-2023,10000,5000,1800,Cheque
ZSAS12924,29-05-2019,16000,16000,2880,Cheque
ZRNP12923,12-03-2020,16350,13856,2943,Cheque
ZSNS12930,21-02-2020,14160,9900,2548.8,Cash
ZHNM12910,07-03-2021,17700,17700,3186,Online 
ZBNG12891,12-04-2023,5000,5000,900,Online
